frame,video,0,1,0,0.000000,0,0.000000,0,0.000000,1001,0.041708,48,75348,1920,1080,yuv420p,1:1,I,0,0,0,0,0,tv,bt709,bt709,bt709,left,side_data,H.26[45] User Data Unregistered SEI message

frame,video,0,0,1001,0.041708,1001,0.041708,1001,0.041708,1001,0.041708,156683,14947,1920,1080,yuv420p,1:1,B,3,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,2002,0.083417,2002,0.083417,2002,0.083417,1001,0.041708,127161,29522,1920,1080,yuv420p,1:1,B,2,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,3003,0.125125,3003,0.125125,3003,0.125125,1001,0.041708,171630,19619,1920,1080,yuv420p,1:1,B,4,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,4004,0.166833,4004,0.166833,4004,0.166833,1001,0.041708,75396,51765,1920,1080,yuv420p,1:1,P,1,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,5005,0.208542,5005,0.208542,5005,0.208542,1001,0.041708,288831,12757,1920,1080,yuv420p,1:1,B,7,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,6006,0.250250,6006,0.250250,6006,0.250250,1001,0.041708,246721,42110,1920,1080,yuv420p,1:1,B,6,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,7007,0.291958,7007,0.291958,7007,0.291958,1001,0.041708,301588,14761,1920,1080,yuv420p,1:1,B,8,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,8008,0.333667,8008,0.333667,8008,0.333667,1001,0.041708,191249,55472,1920,1080,yuv420p,1:1,P,5,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,9009,0.375375,9009,0.375375,9009,0.375375,1001,0.041708,403472,18974,1920,1080,yuv420p,1:1,B,11,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,10010,0.417083,10010,0.417083,10010,0.417083,1001,0.041708,374657,28815,1920,1080,yuv420p,1:1,B,10,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,11011,0.458792,11011,0.458792,11011,0.458792,1001,0.041708,422446,12954,1920,1080,yuv420p,1:1,B,12,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,12012,0.500500,12012,0.500500,12012,0.500500,1001,0.041708,316349,58308,1920,1080,yuv420p,1:1,P,9,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,13013,0.542208,13013,0.542208,13013,0.542208,1001,0.041708,486869,17918,1920,1080,yuv420p,1:1,B,14,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,14014,0.583917,14014,0.583917,14014,0.583917,1001,0.041708,504787,13156,1920,1080,yuv420p,1:1,B,15,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,15015,0.625625,15015,0.625625,15015,0.625625,1001,0.041708,435400,51469,1920,1080,yuv420p,1:1,P,13,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,16016,0.667333,16016,0.667333,16016,0.667333,1001,0.041708,566628,15004,1920,1080,yuv420p,1:1,B,17,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,17017,0.709042,17017,0.709042,17017,0.709042,1001,0.041708,517943,48685,1920,1080,yuv420p,1:1,P,16,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,18018,0.750750,18018,0.750750,18018,0.750750,1001,0.041708,625305,18888,1920,1080,yuv420p,1:1,B,19,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,19019,0.792458,19019,0.792458,19019,0.792458,1001,0.041708,581632,43673,1920,1080,yuv420p,1:1,P,18,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,20020,0.834167,20020,0.834167,20020,0.834167,1001,0.041708,700051,20317,1920,1080,yuv420p,1:1,B,21,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,21021,0.875875,21021,0.875875,21021,0.875875,1001,0.041708,720368,19230,1920,1080,yuv420p,1:1,B,22,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,22022,0.917583,22022,0.917583,22022,0.917583,1001,0.041708,644193,55858,1920,1080,yuv420p,1:1,P,20,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,23023,0.959292,23023,0.959292,23023,0.959292,1001,0.041708,795832,20430,1920,1080,yuv420p,1:1,B,24,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,24024,1.001000,24024,1.001000,24024,1.001000,1001,0.041708,816262,18039,1920,1080,yuv420p,1:1,B,25,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,25025,1.042708,25025,1.042708,25025,1.042708,1001,0.041708,739598,56234,1920,1080,yuv420p,1:1,P,23,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,26026,1.084417,26026,1.084417,26026,1.084417,1001,0.041708,886918,23232,1920,1080,yuv420p,1:1,B,27,0,0,0,0,tv,bt709,bt709,bt709,left
frame,video,0,0,27027,1.126125,27027,1.126125,27027,1.126125,1001,0.041708,910150,12888,1920,1080,yuv420p,1:1,B,28,0,0,0,0,tv,bt709,bt709,bt709,left
